id,reduced_comp,in_icsd,num_atoms,relaxed_volume,predicted_energy,vol_energyperatom,full_energyperatom,predicted_decomp,decomp_energy,sc_decomp_energy
K2Sc1Zn2Br1I8_icsd_408052_4,K2ScZn2I8Br,False,28,1252.7,-2.514,-2.4568,-2.684,-0.141,-0.311,0.1132
K1Sc1F2I2_icsd_300133_1,KSc(IF)2,False,24,704.44,-4.387,-4.3217,-4.583,-0.105,-0.3009,0.1132
K2Y2Br5I3_icsd_080215_2,K2Y2I3Br5,False,12,456.19,-3.3864,-3.3281,-3.789,-0.2162,-0.6188,0.1133
K1Y1Hg1Br4I2_icsd_083588_1,KYHg(IBr2)2,False,36,1565.44,-2.901,-2.8813,-3.088,-0.116,-0.3029,0.1136
K1Sc1Hg2Br7I1_icsd_166998_2,KScHg2IBr7,False,24,887.86,-2.228,-2.1607,-2.643,-0.101,-0.5159,0.1136
Na1Y2Sn1Br11_icsd_081223_1,NaY2SnBr11,False,15,528.32,-3.6561,-3.5514,-3.623,-0.8506,-0.8175,0.1137
K1Hf1Cd1F1Br6_icsd_159097_20,KHfCdBr6F,False,20,722.63,-3.343,-3.3408,-3.731,-0.146,-0.5341,0.1137
K2Al3Br9S1_icsd_018098_1,K2Al3SBr9,False,30,1272.46,-3.0641,-2.9618,-3.385,-0.4415,-0.7623,0.1139
Na1Sc1F3I1_icsd_422802_1,NaScIF3,False,24,452.62,-5.054,-5.0122,-5.179,-0.745,-0.8704,0.114
K1Y3Cl4Br6_icsd_060959_1,KY3(Br3Cl2)2,False,28,813.54,-4.4586,-4.4083,-4.426,-0.8883,-0.8557,0.1141
K2Sc1Zr1Br9_icsd_180336_1,K2ZrScBr9,False,26,1100.52,-3.3275,,-3.742,-0.2128,-0.6273,0.1142
Li3Hf2Br9O1_icsd_202666_1,Li3Hf2Br9O,False,30,1009.02,-3.8447,-3.7674,-4.405,-0.2021,-0.7624,0.1143
K3Y1Cl1Br5_icsd_038067_1,K3YBr5Cl,False,40,1641.13,-3.4849,-3.4898,-3.677,-0.2703,-0.4624,0.1145
Na1Sc3Br8S1_icsd_040534_1,NaSc3SBr8,False,26,875.08,-3.8331,-3.7352,-4.04,-0.6643,-0.8713,0.1146
Na3Hf1F1Br6_icsd_419367_2,Na3HfBr6F,False,22,665.36,-3.6,-3.575,-3.855,-0.217,-0.4725,0.1147
Li1Y2Br3S2_icsd_413938_1,LiY2S2Br3,False,16,398.76,-5.049,-5.0269,-5.038,-0.484,-0.472,0.1151
K1Sc2Ge1Br11_icsd_067512_1,KSc2GeBr11,False,30,1202.3,-3.4387,-3.3255,-3.524,-0.8603,-0.9456,0.1151
K2Al1F1Br4_icsd_411626_1,K2AlBr4F,False,16,500.0,-3.448,-3.3773,-3.567,-0.241,-0.3599,0.1151
Na1Sc2La1F8Br2_icsd_422406_2,NaLaSc2(BrF4)2,False,14,258.82,-5.487,-5.4413,-5.778,-0.9,-1.1908,0.1153
K2Sc1Y1Br8_icsd_201623_1,K2YScBr8,False,24,899.35,-3.6014,-3.6179,-3.883,-1.0048,-1.2864,0.1155
Li1Zn1Al1Br6_icsd_164941_2,LiAlZnBr6,False,18,470.82,-2.9085,-2.8584,-2.919,-0.4858,-0.4963,0.1156
K1Sc2Si1Br11_icsd_067512_1,KSc2SiBr11,False,30,1215.89,-3.4278,-3.3336,-3.643,-0.7296,-0.9448,0.1159
Na1Sc3Cl1I9_icsd_018100_2,NaSc3I9Cl,False,28,1574.31,-3.2934,,-3.303,-0.7061,-0.7157,0.116
K2Sc1Br3I2_icsd_159464_1,K2ScI2Br3,False,32,1301.75,-3.222,-3.1886,-3.424,-0.496,-0.698,0.1161
Na1Sc2La1F8Cl2_icsd_422406_2,NaLaSc2(ClF4)2,False,14,251.6,-5.596,-5.5269,-5.881,-0.799,-1.0845,0.1162
Li2Sc1Zn1Br7_icsd_093723_2,Li2ScZnBr7,False,44,1274.53,-3.2359,-3.245,-3.309,-0.5464,-0.6194,0.1174
K3Sc1Al1Br9_icsd_039809_2,K3ScAlBr9,False,28,1072.12,-3.3476,-3.2694,-3.43,-0.7948,-0.8772,0.1176
Li1Sc1Zn2Br7I1_icsd_166998_2,LiScZn2IBr7,False,24,959.91,-2.727,-2.6192,-3.025,-0.123,-0.4207,0.1177
Na2Cd1Al1Br7_icsd_093723_1,Na2AlCdBr7,False,44,1294.89,-2.7733,-2.8095,-2.849,-0.323,-0.3987,0.1178
K2Y1Cl1Br4_icsd_415290_2,K2YBr4Cl,False,24,830.69,-3.777,-3.7374,-3.833,-0.543,-0.5985,0.1178
K2Y1Br3S1_icsd_056746_1,K2YSBr3,False,14,510.32,-4.096,-4.0784,-4.164,-0.169,-0.2372,0.1181
K2Y1Zr1Br9_icsd_180336_2,K2YZrBr9,False,26,1046.48,-3.4787,-3.4039,-3.825,-0.3224,-0.6687,0.1181
K1Y1Hg1Cl1Br5_icsd_422708_3,KYHgBr5Cl,False,18,712.82,-3.107,-3.0884,-3.242,-0.374,-0.5093,0.1191
Na1Y1Al1F1Br6_icsd_159098_2,NaYAlBr6F,False,20,706.18,-3.546,-3.5296,-3.967,-0.301,-0.7219,0.1193
Li1Hf1Cl2Br3_icsd_060759_1,LiHfBr3Cl2,False,14,468.45,-4.0061,-4.0386,-4.195,-0.3179,-0.5068,0.1194
Na1Sc2Ge1Br11_icsd_081223_1,NaSc2GeBr11,False,15,712.21,-3.4277,-3.3518,-3.483,-0.6797,-0.735,0.1194
Na1Zn1Al1Br5I1_icsd_085758_3,NaAlZnIBr5,False,18,911.41,-2.6,-2.5956,-2.801,-0.116,-0.3163,0.12
K1Al2Br5I2_icsd_051436_2,KAl2I2Br5,False,20,933.52,-2.569,-2.4907,-3.036,-0.157,-0.6242,0.1201
Na3Sc1Br2I4_icsd_252073_1,Na3Sc(I2Br)2,False,40,1697.14,-3.007,-2.996,-3.126,-0.146,-0.2654,0.1207
K5Hf1Br9_icsd_167315_1,K5HfBr9,False,30,1580.29,-3.1467,-3.0868,-3.475,-0.1541,-0.4824,0.1207
Li2Hg1Al2Br8S1_icsd_422406_1,Li2Al2HgSBr8,False,14,490.3,-2.758,-2.7352,-3.078,-0.104,-0.4237,0.1212
K1Sc2Ge1I11_icsd_067512_1,KSc2GeI11,False,30,1494.43,-2.9624,-2.8754,-3.016,-0.4504,-0.504,0.1213
K1Hf1Br2I3_icsd_009710_1,KHfI3Br2,False,28,1354.17,-3.577,-3.5769,-3.628,-0.1215,-0.1725,0.1213
K1Sc1Hg2Br8_icsd_028018_1,KSc(HgBr4)2,False,12,499.33,-2.6731,-2.6084,-2.664,-0.5659,-0.5568,0.1218
Na1Zr1Al2Br11_icsd_081223_1,NaZrAl2Br11,False,15,531.87,-3.1914,-3.1605,-3.32,-0.4709,-0.5996,0.1221
K1Sc1Cd1F1Br5_icsd_422708_3,KScCdBr5F,False,18,588.82,-3.414,-3.4109,-3.591,-0.35,-0.527,0.1221
Na2Sc1Hg2F9_icsd_075583_1,Na2ScHg2F9,False,28,483.22,-4.05,-4.0819,-4.248,-0.1252,-0.3233,0.1221
K1Sc1Zn2Br1I7_icsd_166998_2,KScZn2I7Br,False,24,986.19,-2.417,-2.3515,-2.669,-0.116,-0.3685,0.1222
K1Y3Br6I4_icsd_060959_1,KY3(I2Br3)2,False,28,968.29,-3.8963,-3.8437,-4.003,-0.7916,-0.8982,0.1222
Na1Y2Br3S2_icsd_413938_1,NaY2S2Br3,False,16,425.51,-4.934,-4.9361,-4.971,-0.137,-0.1738,0.1227
Li1Sc1Zn1Br4I2_icsd_083588_1,LiScZn(IBr2)2,False,36,1335.22,-3.008,-3.0012,-3.196,-0.233,-0.4202,0.1228
K1Sc1Hg2I8_icsd_028018_1,KSc(HgI4)2,False,12,627.09,-2.3039,-2.2421,-2.292,-0.3707,-0.3587,0.123
Na3Y2Br9_icsd_401828_1,Na3Y2Br9,False,28,1276.85,-3.7716,-3.7587,-3.774,-0.489,-0.4914,0.123
Li1Sc1Cd1Br4I2_icsd_083588_2,LiScCd(IBr2)2,False,36,1429.34,-2.941,-2.9332,-3.146,-0.215,-0.4201,0.1234
K1Y1Hg1Br5I1_icsd_085759_1,KYHgIBr5,False,18,861.43,-2.943,-2.91,-3.117,-0.393,-0.5668,0.1236
K2Y1Zn2Cl1Br8_icsd_408052_4,K2YZn2Br8Cl,False,28,1065.33,-3.025,-2.9602,-3.184,-0.123,-0.2823,0.1239
K2Y1Br3I2_icsd_159464_1,K2YI2Br3,False,32,1373.14,-3.403,-3.3623,-3.553,-0.11,-0.2595,0.1242
K3B1Al1Br9_icsd_039809_2,K3AlBBr9,False,28,1029.58,-3.076,-3.0774,-3.176,-0.1909,-0.291,0.1243
Li1Sc2Ge1I11_icsd_081223_1,LiSc2GeI11,False,15,588.59,-2.9452,-2.9191,-2.955,-0.2121,-0.222,0.1243
K1Zn1Al1Cl1Br5_icsd_085759_3,KAlZnBr5Cl,False,18,859.27,-2.775,-2.7332,-2.974,-0.108,-0.3069,0.1245
Na1Sc1La1F6I1_icsd_159097_19,NaLaScIF6,False,20,344.16,-5.603,-5.5097,-5.784,-0.349,-0.5301,0.1247
K1Y1Br2S1_icsd_161824_1,KYSBr2,False,20,655.76,-4.562,-4.5624,-4.616,-0.319,-0.3724,0.125
Li2Sc1Y1Cl1Br7_icsd_166998_5,Li2YScBr7Cl,False,24,756.01,-3.322,-3.2683,-3.97,-0.348,-0.9968,0.1251
Na1Sc1Hg1F3Br3_icsd_016608_4,NaScHg(BrF)3,False,18,522.99,-3.52,-3.5106,-4.051,-0.144,-0.6759,0.1253
K1Sc1Hg1Cl1Br5_icsd_422708_3,KScHgBr5Cl,False,18,661.48,-3.061,-3.0384,-3.118,-0.384,-0.4408,0.1257
Li1Hf1Br3S1_icsd_186409_1,LiHfSBr3,False,12,319.84,-4.459,-4.4452,-4.612,-0.356,-0.5092,0.1262
Li3Hf1Br7_icsd_174071_1,Li3HfBr7,False,22,714.23,-3.6226,-3.6411,-3.71,-0.5833,-0.6707,0.1263
K1Sc3F4I6_icsd_060959_1,KSc3(I3F2)2,False,28,757.07,-4.0351,-3.9085,-4.143,-0.1223,-0.2302,0.1269
Na1Al2Si1Br11_icsd_081223_1,NaAl2SiBr11,False,15,757.63,-2.7481,-2.7456,-3.129,-0.2135,-0.5945,0.1272
Li1Sc1Y1Br5I2_icsd_086200_2,LiYScI2Br5,False,20,769.48,-3.066,-2.9728,-3.897,-0.118,-0.9491,0.1273
Na1Cd1Al1Br5I1_icsd_085758_3,NaAlCdIBr5,False,18,893.57,-2.594,-2.5594,-2.744,-0.163,-0.3137,0.1274
Na1Sc2Ti1Br11_icsd_081223_1,NaSc2TiBr11,False,15,487.89,-3.6822,-3.6508,-3.739,-0.6698,-0.7266,0.1277
Na1Al2Cl1Br6_icsd_183780_2,NaAl2Br6Cl,False,20,827.77,-3.082,-2.9922,-3.216,-0.646,-0.7795,0.1277
Li1Y1Zn2Br7I1_icsd_166998_2,LiYZn2IBr7,False,24,877.38,-2.862,-2.7734,-3.095,-0.121,-0.354,0.1277
K1Y1Cd1F1Br5_icsd_422708_3,KYCdBr5F,False,18,636.63,-3.477,-3.4756,-3.714,-0.284,-0.5214,0.1279
Na1Y3Br6I4_icsd_060959_1,NaY3(I2Br3)2,False,28,952.09,-3.8448,-3.7883,-3.967,-0.5498,-0.6721,0.128
K2Sc2Br3I5_icsd_080215_2,K2Sc2I5Br3,False,12,520.04,-3.0101,-2.9433,-3.463,-0.4419,-0.8948,0.1285
Na1Sc1Zn1Br5I1_icsd_085759_1,NaScZnIBr5,False,18,716.09,-3.043,-3.0309,-3.19,-0.223,-0.3704,0.129
Li2Sc3Br8N1_icsd_412221_1,Li2Sc3Br8N,False,28,920.58,-3.59,-3.5896,-4.485,-0.123,-1.0184,0.1295
K1Sc1Y1Cl2Br5_icsd_412517_1,KYScBr5Cl2,False,40,1516.89,-3.3852,-3.3669,-4.171,-0.1408,-0.9267,0.1295
Li1Y1Al1F1Br6_icsd_159098_2,LiYAlBr6F,False,20,613.48,-3.56,-3.5423,-3.989,-0.546,-0.974,0.1297
K3Sc1Br2I4_icsd_252073_1,K3Sc(I2Br)2,False,40,2113.25,-3.148,-3.126,-3.189,-0.432,-0.4725,0.1298
Li1Y3Cl6Br4_icsd_060959_1,LiY3(Br2Cl3)2,False,28,770.65,-4.384,-4.3687,-4.529,-0.292,-0.437,0.1298
Na1Hg1Al2Br7S1_icsd_166998_4,NaAl2HgSBr7,False,24,927.36,-2.72,-2.7187,-2.994,-0.219,-0.4929,0.1303
Li2Y2Br6S1_icsd_027330_1,Li2Y2SBr6,False,22,599.05,-4.13,-4.1474,-4.288,-0.695,-0.8525,0.1305
Li1Al2Br6I1_icsd_065337_2,LiAl2IBr6,False,20,895.78,-3.02,-2.9227,-3.107,-0.676,-0.7625,0.1309
K2Y1F1Br4_icsd_412955_1,K2YBr4F,False,32,1161.46,-3.98,-3.9554,-4.13,-0.459,-0.609,0.1311
Na1Sc2Cl2I5_icsd_380367_2,NaSc2I5Cl2,False,20,714.17,-3.423,-3.2622,-3.644,-0.321,-0.542,0.1311
K1Sc2Cl2Br5_icsd_051436_2,KSc2Br5Cl2,False,20,600.41,-3.898,-3.7416,-4.058,-0.703,-0.8636,0.1314
K1Sc3Br4I6_icsd_060959_1,KSc3(I3Br2)2,False,28,916.24,-3.5655,-3.4603,-3.475,-1.1315,-1.041,0.1317
K3Y2F1Br8_icsd_412221_1,K3Y2Br8F,False,28,1040.75,-3.795,-3.7988,-4.055,-0.651,-0.9109,0.1319
K1Hf1Al1Br5P1_icsd_411443_2,KHfAlPBr5,False,36,1163.14,-3.8073,-3.5825,-4.153,-0.2527,-0.5985,0.132
Na1Hf1F2Br3_icsd_009710_1,NaHfBr3F2,False,28,982.96,-4.515,-4.4953,-4.812,-0.186,-0.4829,0.1322
K2Y1Ge1Br9_icsd_180336_2,K2YGeBr9,False,26,1318.37,-2.9908,-2.9336,-3.346,-0.1873,-0.5425,0.1328
Na1Sc2Sn1Br11_icsd_078867_1,NaSc2SnBr11,False,15,553.17,-3.4646,-3.3788,-3.447,-0.7389,-0.7214,0.133
K4Sc1Cl1Br6_icsd_079543_2,K4ScBr6Cl,False,24,891.57,-3.2684,-3.2006,-3.46,-0.1088,-0.3004,0.1332
K1Y1Zn1Cl1Br5_icsd_422708_1,KYZnBr5Cl,False,18,655.68,-3.431,-3.3969,-3.483,-0.434,-0.4852,0.134
K1Sc1Cd1Br2I4_icsd_422707_2,KScCd(I2Br)2,False,18,790.83,-2.806,-2.77,-2.938,-0.411,-0.5429,0.1341
K1Sc1Cd1Br1I5_icsd_422708_3,KScCdI5Br,False,18,820.13,-2.767,-2.7514,-2.853,-0.434,-0.5199,0.1344
K1Hf1F2Br3_icsd_009710_1,KHfBr3F2,False,28,991.12,-4.669,-4.6194,-4.863,-0.318,-0.5117,0.1345
Li1Hf1Br3I2_icsd_060759_1,LiHfI2Br3,False,14,541.14,-3.7076,-3.7374,-3.761,-0.409,-0.4624,0.1349
Li4Sc1Br6I1_icsd_079543_2,Li4ScIBr6,False,24,775.32,-3.1741,-3.1509,-3.449,-0.1259,-0.4009,0.135
Na1Sc1Al1F6Br1_icsd_172413_19,NaScAlBrF6,False,40,505.61,-5.2,-5.1111,-5.475,-0.312,-0.5867,0.1354
K3Hf1F1Br6_icsd_051259_2,K3HfBr6F,False,22,852.12,-3.698,-3.6908,-3.906,-0.273,-0.4811,0.1358
Li2Hg1Al1Br7_icsd_161498_2,Li2AlHgBr7,False,11,325.91,-2.6454,-2.635,-2.746,-0.269,-0.3697,0.1362
Na1Hf1Br3S1_icsd_411806_1,NaHfSBr3,False,48,1700.48,-4.3272,-4.2444,-4.503,-0.3105,-0.4863,0.1362
Li2Cd1Al1Br7_icsd_161498_2,Li2AlCdBr7,False,11,322.06,-2.824,-2.7999,-2.913,-0.2798,-0.3688,0.1365
Na1Sc1Hg1F3I3_icsd_016608_4,NaScHg(IF)3,False,18,618.55,-3.464,-3.4388,-3.874,-0.116,-0.5253,0.1369
K1Y1F2Br2_icsd_075418_2,KY(BrF)2,False,12,368.26,-4.795,-4.7959,-5.014,-0.137,-0.3561,0.1373
K1Sc2Y1Br7P1_icsd_166998_2,KYSc2PBr7,False,24,895.24,-3.743,-3.5513,-4.433,-0.46,-1.1499,0.1381
Li4Y1Cl1Br6_icsd_079543_2,Li4YBr6Cl,False,24,753.78,-3.422,-3.4189,-3.655,-0.101,-0.3333,0.1384
Li1Al1Br2I2_Mg1Hf1Cl2S2_sg63_icsd_260003_2_2,LiAl(IBr)2,False,24,744.19,-2.908,-2.8934,-2.963,-0.143,-0.1982,0.1386
Na1Y3Cl4Br6_icsd_060959_1,NaY3(Br3Cl2)2,False,28,807.97,-4.3987,-4.3529,-4.371,-0.6395,-0.6118,0.1389
Na1Sc2La1F8I2_icsd_422406_2,NaLaSc2(IF4)2,False,14,273.56,-5.35,-5.3204,-5.641,-0.6465,-0.9374,0.139
K2Zn1Al1Br7_icsd_076762_2,K2AlZnBr7,False,22,685.88,-2.8739,-2.9062,-2.917,-0.3382,-0.3812,0.1391
K1Sc2Br5O1_icsd_412972_2,KSc2Br5O,False,9,284.11,-4.6126,-4.6098,-4.703,-0.6753,-0.7657,0.1392
Na1Hf1Cl2Br3_icsd_009710_1,NaHfBr3Cl2,False,28,1101.1,-3.969,-4.003,-4.09,-0.354,-0.4756,0.1395
Na2La1Al1Br8_icsd_201623_1,Na2LaAlBr8,False,24,782.37,-3.2603,-3.2583,-3.459,-0.1424,-0.3411,0.1402
Na1Y1Hf1Br6S1_icsd_159097_19,NaYHfSBr6,False,20,752.36,-3.918,-3.823,-4.411,-0.165,-0.6581,0.1404
K1Y1Hf1Br6S1_icsd_159097_19,KYHfSBr6,False,20,714.49,-3.978,-3.8733,-4.454,-0.492,-0.9673,0.1404
K1Y2Br5S1_icsd_412972_2,KY2SBr5,False,9,356.89,-4.462,-4.4073,-4.504,-1.04,-1.082,0.1412
Li1Hf2F1Br8_icsd_161850_2,LiHf2Br8F,False,24,735.87,-4.089,-4.085,-4.14,-0.836,-0.887,0.1417
Na2Hf1Hg1Br8_icsd_201623_1,Na2HfHgBr8,False,24,1198.73,-2.8609,-2.8614,-3.139,-0.2978,-0.5759,0.1417
Li2Y1Br3S1_Li1Cd2Cl3S1_sg127_icsd_261184_1_1,Li2YSBr3,False,14,349.77,-4.285,-4.2264,-4.226,-0.255,-0.196,0.1418
Na1Sc2B1F8Cl2_icsd_422406_4,NaSc2B(ClF4)2,False,14,226.02,-4.768,-4.6129,-5.635,-0.193,-1.0604,0.1418
Na1Sc2Si1Br11_icsd_081223_1,NaSc2SiBr11,False,15,695.88,-3.4192,-3.3711,-3.58,-0.5514,-0.7122,0.1422
Na1Sc2Y1F8Cl2_icsd_422406_2,NaYSc2(ClF4)2,False,14,250.84,-5.5969,-5.5403,-5.929,-0.7261,-1.0582,0.1425
Na1Sc3Br6I4_icsd_060959_1,NaSc3(I2Br3)2,False,28,858.31,-3.5071,-3.449,-3.623,-0.8721,-0.988,0.143
K1Sc1Cd1Br5I1_icsd_085759_3,KScCdIBr5,False,18,959.28,-3.047,-2.9888,-3.16,-0.56,-0.673,0.1434
Li2Hf1Hg1Br7I1_icsd_166998_4,Li2HfHgIBr7,False,24,976.24,-2.9388,-2.8361,-3.207,-0.1681,-0.4362,0.1435
Na1Sc2Y1Br7P1_icsd_166998_2,NaYSc2PBr7,False,24,749.02,-3.67,-3.5005,-4.385,-0.165,-0.88,0.144
Na1Sc2Y1F8Br2_icsd_422406_2,NaYSc2(BrF4)2,False,14,261.78,-5.488,-5.4499,-5.818,-0.826,-1.1565,0.1442
K1Y1Hf1Br6O1_icsd_159097_19,KYHfBr6O,False,20,791.69,-3.981,-3.9174,-4.829,-0.152,-0.9992,0.1446
Na1Sc1La1Br6I1_icsd_159097_19,NaLaScIBr6,False,20,693.45,-3.754,,-3.888,-0.215,-0.3491,0.1446
Na2Hf2Br7P1_icsd_079478_1,Na2Hf2PBr7,False,24,811.68,-3.8933,-3.8232,-4.265,-0.1946,-0.5663,0.1448
K1Sc1Cd1Cl1I5_icsd_422708_3,KScCdI5Cl,False,18,801.22,-2.824,-2.82,-2.928,-0.141,-0.2445,0.1448
K1Sc1Zn1Cl1Br5_icsd_422708_1,KScZnBr5Cl,False,18,607.4,-3.228,-3.1802,-3.354,-0.286,-0.4117,0.1456
Li2Hf3Br8P2_icsd_237618_1,Li2Hf3(PBr4)2,False,15,527.24,-4.3643,-4.2701,-4.667,-0.148,-0.4508,0.1456
Na4Sc1Br1I6_icsd_079543_2,Na4ScI6Br,False,24,981.01,-2.856,-2.8409,-2.947,-0.166,-0.2576,0.1459
Na1Hg2F4I1_icsd_092418_1,NaHg2IF4,False,8,147.76,-3.022,-2.7899,-2.809,-0.112,0.1004,0.1464
Na2Hf1Cd1Br8_icsd_201623_1,Na2HfCdBr8,False,24,1033.55,-3.0149,-3.0257,-3.288,-0.2979,-0.571,0.1465
K2Y1Al1Br8_icsd_201623_1,K2YAlBr8,False,24,863.94,-3.2174,-3.2106,-3.552,-0.7166,-1.0512,0.147
K1Sc2Sn1Br11_icsd_078867_1,KSc2SnBr11,False,15,584.68,-3.4575,-3.3849,-3.469,-0.8923,-0.9038,0.1477
K2Hf1Cd1Br8_icsd_201623_1,K2HfCdBr8,False,24,978.14,-2.9527,-2.9454,-3.349,-0.2099,-0.6062,0.1478
Na1Y3Cl2Br8_icsd_067711_1,NaY3(Br4Cl)2,False,14,493.04,-3.901,-3.821,-4.062,-0.673,-0.8345,0.1484
K1Sc2Ti1Br11_icsd_081223_1,KSc2TiBr11,False,15,543.16,-3.6645,-3.6429,-3.755,-0.8218,-0.9123,0.1484
Li1Sc2Ge1Br11_icsd_081223_1,LiSc2GeBr11,False,15,501.41,-3.431,-3.3676,-3.429,-0.8285,-0.8265,0.1487
Na1Sc1Zn1F5Cl1_icsd_085759_1,NaScZnClF5,False,18,339.64,-4.763,-4.7898,-4.929,-0.372,-0.538,0.1487
Li1Sc2Hg1Br7S1_icsd_166998_4,LiSc2HgSBr7,False,24,901.83,-3.252,-3.2647,-3.595,-0.339,-0.6818,0.1489
Li1Y3Br6I4_icsd_060959_1,LiY3(I2Br3)2,False,28,942.6,-3.835,-3.7801,-3.97,-0.705,-0.8394,0.1495
Na2Hf1Zn1Br8_icsd_201623_1,Na2HfZnBr8,False,24,836.16,-3.0496,-3.0617,-3.322,-0.2885,-0.5609,0.1499
Li1Al2Cl1Br6_icsd_161981_2,LiAl2Br6Cl,False,20,822.66,-3.119,-3.0272,-3.223,-0.631,-0.7349,0.15
Na1Sc3Br4I6_icsd_060959_1,NaSc3(I3Br2)2,False,28,909.42,-3.516,-3.4068,-3.422,-0.918,-0.824,0.15
Na1Y3Br7N1_icsd_152554_2,NaY3Br7N,False,24,704.74,-4.041,-3.8555,-4.78,-0.275,-1.0139,0.1501
Na1Sc1Cd1F4Br2_icsd_083588_2,NaScCd(BrF2)2,False,36,770.57,-4.369,-4.4014,-4.556,-0.482,-0.669,0.1501
K2Hf2Br7P1_icsd_079478_1,K2Hf2PBr7,False,24,826.11,-3.9816,-3.9288,-4.323,-0.257,-0.5984,0.1501
Li2Sc2Br5I3_icsd_080215_2,Li2Sc2I3Br5,False,12,441.13,-3.1136,-3.0351,-3.61,-0.2483,-0.7447,0.1505
K1Y1Al2Br7P1_icsd_166998_2,KYAl2PBr7,False,24,930.69,-3.212,-3.0709,-3.859,-0.198,-0.8455,0.1507
Na1Hg2F4Br1_icsd_092424_1,NaHg2BrF4,False,8,139.6,-3.058,-2.8131,-2.848,-0.105,0.1053,0.1512
K1Sc2Si1I11_icsd_081223_1,KSc2SiI11,False,15,987.96,-2.9359,-2.9162,-3.07,-0.3842,-0.5183,0.1512
Na1Y2Br5O1_icsd_412972_2,NaY2Br5O,False,9,326.5,-4.7387,-4.7645,-4.82,-0.6275,-0.7089,0.1515
Na1Sc3F4Br6_icsd_060959_1,NaSc3(Br3F2)2,False,28,601.31,-4.506,-4.4313,-4.568,-1.293,-1.355,0.1517
K1Sc1Al2Br7P1_icsd_166998_2,KScAl2PBr7,False,24,934.67,-3.1081,-2.9819,-3.763,-0.1487,-0.8036,0.1526
K3Hf1Br6I1_icsd_023182_2,K3HfIBr6,False,11,505.87,-3.435,-3.4138,-3.551,-0.362,-0.4775,0.1529
K1Sc1Hg1F1Br5_icsd_422708_3,KScHgBr5F,False,18,620.86,-3.206,-3.2022,-3.355,-0.348,-0.4962,0.153
K1Y1Cd1Br4S1_icsd_056862_1,KYCdSBr4,False,32,1138.01,-3.622,-3.5978,-3.701,-0.115,-0.1944,0.1542
K1La1Al2Cl2Br8_icsd_422406_2,KLaAl2(Br4Cl)2,False,14,511.01,-3.315,-3.2629,-3.542,-0.152,-0.3786,0.1543
Li2Y2Hg1Br8S1_icsd_072364_1,Li2Y2HgSBr8,False,28,908.26,-3.24,-3.2363,-3.704,-0.185,-0.6484,0.1545
K1Sc1Y1Br5O1_icsd_422708_1,KYScBr5O,False,18,614.3,-4.368,-4.354,-4.807,-0.371,-0.8097,0.1545
Li1Y2Hg1Br7S1_icsd_166998_4,LiY2HgSBr7,False,24,921.99,-3.338,,-3.766,-0.326,-0.7537,0.1549
Na1Y2Hg1Br7S1_icsd_166998_4,NaY2HgSBr7,False,24,908.95,-3.34,-3.3797,-3.74,-0.136,-0.536,0.1556
K1Sc2Br5S1_icsd_412972_2,KSc2SBr5,False,9,309.01,-4.302,-4.207,-4.269,-1.012,-0.9791,0.1561
K1Sc1Hg1Br1I5_icsd_422708_3,KScHgI5Br,False,18,834.4,-2.622,-2.6009,-2.672,-0.448,-0.498,0.1563
Li1Y3Cl2Br8_icsd_067711_1,LiY3(Br4Cl)2,False,14,485.34,-3.9049,-3.8227,-4.073,-0.8418,-1.0099,0.1567
Li1Sc2Hg1Br7I2_icsd_071263_4,LiSc2HgI2Br7,False,26,1064.53,-2.888,-2.7573,-3.257,-0.448,-0.8165,0.1567
Li1Sc2Y1Br7P1_icsd_166998_2,LiYSc2PBr7,False,24,847.09,-3.6646,-3.4932,-4.421,-0.3514,-1.1078,0.1568
Li1Sc2Hg2Br8P1_icsd_422132_1,LiSc2Hg2PBr8,False,28,978.12,-2.998,-3.0099,-3.252,-0.148,-0.4022,0.1569
K1Sc2I5O1_icsd_412972_2,KSc2I5O,False,9,351.83,-4.025,-4.0356,-4.252,-0.258,-0.485,0.1572
K1Sc1Zn1F1Br5_icsd_422708_3,KScZnBr5F,False,18,537.64,-3.34,-3.3359,-3.606,-0.218,-0.4836,0.1574
Na1Sc1Zn1F5Br1_icsd_085759_1,NaScZnBrF5,False,18,351.27,-4.704,-4.7437,-4.858,-0.562,-0.7161,0.158
K2Hf1Br4S1_icsd_412955_1,K2HfSBr4,False,32,1174.47,-4.054,-3.9981,-4.151,-0.239,-0.3354,0.1588
K1Sc1Zn1Br4S1_icsd_056862_1,KScZnSBr4,False,32,991.82,-3.594,-3.5799,-3.649,-0.101,-0.1562,0.1595
Na1La1Al2Br8I2_icsd_408052_1,NaLaAl2(IBr4)2,False,28,1070.1,-3.118,-3.0379,-3.347,-0.171,-0.3999,0.1595
Li2Sc2Br5N1_icsd_040376_1,Li2Sc2Br5N,False,20,494.4,-4.077,-4.2246,-4.594,-0.128,-0.6447,0.1595
K1Sc1Y1Br5S1_icsd_422708_1,KYScSBr5,False,18,665.08,-4.259,-4.2436,-4.389,-0.897,-1.027,0.1596
K1Sc1Br2S1_icsd_002238_1,KScSBr2,False,20,710.9,-4.3561,-4.336,-4.405,-0.2423,-0.2912,0.1597
