id,reduced_comp,in_icsd,full_energyperatom,sc_decomp_energy,cond_ion_frac,oxidation,reduction,stability_window,reward
K1W3Cd1N7_icsd_161813_1,KCdW3N7,False,-7.648,-0.0266,0.0833,-1.6264,-0.8818,0.7446,0.3498
Li5Ge1N3_icsd_300189_1,Li5GeN3,False,-4.799,-0.026,0.5556,-0.9237,-0.5802,0.3435,0.4897
Na1Sc2Ge1F11_icsd_081223_1,NaSc2GeF11,False,-5.739,-0.0259,0.0667,-5.0,-3.5152,1.4848,0.3605
Na1Sc1Br4_icsd_402273_1,NaScBr4,False,-3.858,-0.0252,0.1667,-4.026,-1.0144,3.0116,0.4248
Na1La1O2_Mg1Hf1N2_sg12_icsd_049016_1_2,NaLaO2,False,-6.551,-0.0251,0.25,-2.443,0.0,2.443,0.4102
Na1Sc3Cl1Br9_icsd_018100_2,NaSc3Br9Cl,False,-3.781,-0.0249,0.0714,-5.0,-5.0,0.0,0.3446
Na1Al1Br4_icsd_035276_1,NaAlBr4,False,-3.261,-0.0248,0.1667,-3.852,-1.7007,2.1513,0.3843
K1Sc2Zr1Br11_icsd_081223_1,KZrSc2Br11,False,-3.969,-0.0242,0.0667,-5.0,-4.534,0.466,0.3491
Li1Y2Zr1Br11_icsd_081223_1,LiY2ZrBr11,False,-4.107,-0.0242,0.0667,-5.0,-3.8445,1.1555,0.3568
Na1Sc1F4_icsd_000389_1,NaScF4,False,-5.92,-0.024,0.1667,-5.0,-0.3218,4.6782,0.4618
Li1Y1Br4_icsd_082364_1,LiYBr4,False,-4.111,-0.0237,0.1667,-3.882,-0.718,3.164,0.4065
Li1Sc1N8P4_icsd_037011_1,LiSc(PN2)4,False,-7.541,-0.0227,0.0714,-3.729,-2.528,1.201,0.3301
Na1Sc2Al1Cl2Br8_icsd_072364_2,NaSc2Al(Br4Cl)2,False,-3.832,-0.0225,0.0714,-5.0,-5.0,0.0,0.3445
K1Hf1Zn1Br7_icsd_024423_2,KHfZnBr7,False,-3.558,-0.022,0.1,-5.0,-2.8687,2.1313,0.384
Na1Hf1Hg1Br7_icsd_024423_2,NaHfHgBr7,False,-3.296,-0.0219,0.1,-5.0,-2.944,2.056,0.3827
K1Sc2Al1Br8I2_icsd_072364_2,KSc2Al(IBr4)2,False,-3.638,-0.0219,0.0714,-5.0,-5.0,0.0,0.3445
Li2Ge1N2_icsd_419587_1,Li2GeN2,False,-5.444,-0.0214,0.4,-1.0307,-0.7825,0.2482,0.444
Li1Hf1Cd1Br7_icsd_280775_4,LiHfCdBr7,False,-3.498,-0.0203,0.1,-4.9105,-2.7452,2.1653,0.3839
Na1Sc2F6I1_icsd_035428_1,NaSc2IF6,False,-5.813,-0.0201,0.1,-5.0,-0.8105,4.1895,0.4414
Na1Sc2Hf1F11_icsd_081223_1,NaHfSc2F11,False,-6.465,-0.0198,0.0667,-5.0,-1.1437,3.8563,0.4294
K1Sc1Br4_icsd_194550_1,KScBr4,False,-3.909,-0.0197,0.1667,-4.318,-1.336,2.982,0.4238
Na1Y2Zr1Br11_icsd_081223_1,NaY2ZrBr11,False,-4.084,-0.0192,0.0667,-5.0,-4.062,0.938,0.3541
K1Hf1Hg1Br7_icsd_024423_2,KHfHgBr7,False,-3.332,-0.0191,0.1,-5.0,-3.561,1.439,0.3643
K1Hf2Cd1Br11_icsd_078867_1,KHf2CdBr11,False,-3.673,-0.0189,0.0667,-5.0,-4.0477,0.9523,0.3542
Na1Sc1I4_icsd_402273_1,NaScI4,False,-3.346,-0.0187,0.1667,-3.142,-0.99,2.152,0.3879
K1N2P1_icsd_072546_1,KPN2,False,-6.277,-0.0182,0.25,-0.1458,0.0,0.1458,0.3707
K1Sc1Hf1Br8_icsd_248220_4,KHfScBr8,False,-4.039,-0.0178,0.0909,-5.0,-3.4808,1.5192,0.3638
Na1Hf1Cd2Br9_icsd_180336_2,NaHfCd2Br9,False,-3.198,-0.0175,0.0769,-5.0,-2.3577,2.6423,0.389
Na1Sc2F6Cl1_icsd_035428_1,NaSc2ClF6,False,-5.966,-0.0174,0.1,-5.0,-0.8719,4.1281,0.4399
Li1Y2Al1Cl2Br8_icsd_408052_1,LiY2Al(Br4Cl)2,False,-4.004,-0.0173,0.0714,-5.0,-5.0,0.0,0.3442
K1Sc1I4_icsd_194550_1,KScI4,False,-3.401,-0.0167,0.1667,-3.572,-1.404,2.168,0.3857
Li1Hf2Br7I2_icsd_088843_2,LiHf2I2Br7,False,-4.035,-0.0162,0.0833,-5.0,-2.3389,2.6611,0.3902
Li1Al1Ge1O4_icsd_038167_1,LiAlGeO4,True,-6.597,-0.0154,0.1429,-3.9973,-2.3887,1.6085,0.3441
Li1Hf1Hg2Br9_icsd_180336_2,LiHfHg2Br9,False,-2.931,-0.0153,0.0769,-4.9168,-3.4171,1.4997,0.3611
Li4Ti1O4_icsd_065177_1,Li4TiO4,True,-6.067,-0.0153,0.4444,-3.2395,-0.4875,2.752,0.5008
Li1Y2Br3O2_icsd_048199_1,LiY2Br3O2,False,-6.006,-0.0152,0.125,-3.9191,-0.6521,3.267,0.4024
Na1Sc1Al2Br8I2_icsd_408052_1,NaScAl2(IBr4)2,False,-3.383,-0.0152,0.0714,-5.0,-5.0,0.0,0.3441
Li1Y2Al1Br8I2_icsd_422132_1,LiY2Al(IBr4)2,False,-3.791,-0.015,0.0714,-5.0,-5.0,0.0,0.3441
Na1Sc3Br9I1_icsd_018100_2,NaSc3IBr9,False,-3.736,-0.0149,0.0714,-5.0,-5.0,0.0,0.3441
Li1Sc2Sn1F11_icsd_078867_1,LiSc2SnF11,False,-5.772,-0.0148,0.0667,-5.0,-4.345,0.655,0.3507
Li1Sc3Br1I9_icsd_018100_2,LiSc3I9Br,False,-3.303,-0.0141,0.0714,-5.0,-5.0,0.0,0.344
K3Y1Br6_icsd_062035_1,K3YBr6,False,-3.727,-0.0135,0.3,-4.041,-0.9794,3.0616,0.4855
Li1Sc3F8Cl2_icsd_067711_1,LiSc3(ClF4)2,False,-5.892,-0.0135,0.0714,-5.0,-5.0,0.0,0.344
Li1Sc3Br7N1_icsd_152554_2,LiSc3Br7N,False,-4.724,-0.0131,0.0833,-5.0,-2.5446,2.4554,0.3866
K2W2Sn1N6_icsd_020837_1,K2Sn(WN3)2,False,-7.192,-0.013,0.1818,-1.0342,-0.7255,0.3087,0.3587
Li1Hf1Br5_icsd_078012_2,LiHfBr5,False,-3.974,-0.0127,0.1429,-4.8975,-2.998,1.8995,0.3744
Li1Sc2Y1Cl2Br8_icsd_408052_1,LiYSc2(Br4Cl)2,False,-4.176,-0.0126,0.0714,-5.0,-5.0,0.0,0.344
K1Sc3Cl1Br9_icsd_028012_2,KSc3Br9Cl,False,-3.805,-0.0124,0.0714,-5.0,-5.0,0.0,0.3439
K3Zn1Al1S4_icsd_182574_2,K3AlZnS4,False,-3.954,-0.0124,0.3333,-2.2328,-1.0465,1.1863,0.434
K1Sc2Y1Br8I2_icsd_408052_1,KYSc2(IBr4)2,False,-3.979,-0.0122,0.0714,-5.0,-5.0,0.0,0.3439
K3Sc1Br6_icsd_062035_1,K3ScBr6,False,-3.616,-0.0122,0.3,-4.023,-1.1694,2.8536,0.4808
Li1Hf2Zn1Br11_icsd_081223_1,LiHf2ZnBr11,False,-3.672,-0.0119,0.0667,-5.0,-3.6315,1.3685,0.3585
K1Hf1Hg1Br6I1_icsd_159097_20,KHfHgIBr6,False,-3.302,-0.0119,0.1,-5.0,-3.5104,1.4896,0.3644
Li1Hf1F1Br4_icsd_072740_1,LiHfBr4F,False,-4.513,-0.0115,0.1429,-4.9192,-2.7567,2.1626,0.3894
K1Hf1Cl1Br4_icsd_009027_1,KHfBr4Cl,False,-4.158,-0.0111,0.1429,-5.0,-2.6157,2.3843,0.3935
Li1Sc2Cd1Br9_icsd_281502_1,LiSc2CdBr9,False,-3.563,-0.0111,0.0769,-5.0,-3.2502,1.7498,0.3641
K1Y1Br4_icsd_008097_1,KYBr4,False,-4.088,-0.011,0.1667,-4.206,-1.182,3.024,0.4243
K1Al1Ge1O4_icsd_086792_1,KAlGeO4,True,-6.446,-0.0099,0.1429,-3.4111,-1.6763,1.7348,0.3637
K6Sn2S7_icsd_300236_1,K6Sn2S7,False,-3.917,-0.0097,0.4,-2.3881,-1.7619,0.6262,0.4422
K1Zr1Cl1Br4_icsd_009027_1,KZrBr4Cl,False,-3.925,-0.0097,0.1429,-4.9373,-3.665,1.2723,0.3675
Na1Sc2Zr1F11_icsd_081223_1,NaZrSc2F11,False,-6.322,-0.0091,0.0667,-5.0,-1.4643,3.5357,0.4217
K1Hf1Cd2Br9_icsd_180336_2,KHfCd2Br9,False,-3.224,-0.009,0.0769,-5.0,-2.9967,2.0033,0.3779
Li1Sc2Cd1I9_icsd_281502_1,LiSc2CdI9,False,-3.068,-0.0089,0.0769,-5.0,-3.0313,1.9687,0.3664
K1W2N6P1_icsd_380488_1,KP(WN3)2,False,-8.006,-0.0086,0.1,-2.6866,-0.9229,1.7637,0.3622
Na1Y1Br4_icsd_082364_1,NaYBr4,False,-4.03,-0.0076,0.1667,-3.74,-0.8369,2.9031,0.4006
Li1Al2Ge1Br11_icsd_081223_1,LiAl2GeBr11,False,-3.158,-0.0076,0.0667,-5.0,-3.0874,1.9126,0.3643
K1Al1Br2S1_icsd_424505_1,KAlSBr2,False,-3.845,-0.007,0.2,-3.2095,-2.0048,1.2047,0.3471
Na1Sc2Zr1Br11_icsd_081223_1,NaZrSc2Br11,False,-3.915,-0.0069,0.0667,-5.0,-4.432,0.568,0.3493
Na1Y1Al2Br8I2_icsd_408052_1,NaYAl2(IBr4)2,False,-3.441,-0.0067,0.0714,-5.0,-5.0,0.0,0.3436
K1Hg1Sn1F7_icsd_201526_2,KSnHgF7,False,-4.147,-0.0066,0.1,-5.0,-4.6907,0.3093,0.351
Na5Sc1I8_icsd_067743_1,Na5ScI8,False,-2.983,-0.0065,0.3571,-2.8715,-0.8946,1.9769,0.4499
K2Hf1W2N6_icsd_020837_1,K2Hf(WN3)2,False,-7.955,-0.0062,0.1818,-1.3467,-0.5735,0.7732,0.3643
Li1Y1Br2O1_icsd_193711_3,LiYBr2O,False,-5.474,-0.0061,0.2,-3.572,-0.5168,3.0552,0.4095
K2Zr1W2N6_icsd_020837_1,K2Zr(WN3)2,False,-7.789,-0.0058,0.1818,-1.2472,-0.5745,0.6727,0.3632
K1Al3Cl2Br8_icsd_020114_1,KAl3(Br4Cl)2,False,-3.283,-0.0057,0.0714,-5.0,-5.0,0.0,0.3436
Li1Y1Al2Cl2Br8_icsd_408052_1,LiYAl2(Br4Cl)2,False,-3.701,-0.0055,0.0714,-5.0,-5.0,0.0,0.3436
K1Al3Cl1Br9_icsd_281588_2,KAl3Br9Cl,False,-3.106,-0.0049,0.0714,-5.0,-5.0,0.0,0.3435
Li2Si2O5_icsd_280481_1,Li2Si2O5,True,-7.009,-0.0049,0.2222,-3.8299,-1.5667,2.2632,0.3935
Li1Sc2Zn1Br9_icsd_281502_1,LiSc2ZnBr9,False,-3.591,-0.0046,0.0769,-5.0,-3.3237,1.6763,0.3629
K1Y2Zr1Br11_icsd_081223_1,KY2ZrBr11,False,-4.1,-0.0045,0.0667,-5.0,-5.0,0.0,0.3428
K3Sc1I6_icsd_062035_1,K3ScI6,False,-3.169,-0.0039,0.3,-3.322,-1.3518,1.9702,0.4313
K1Y2Al1Br8I2_icsd_408052_1,KY2Al(IBr4)2,False,-3.785,-0.0035,0.0714,-5.0,-5.0,0.0,0.3434
Li2Ge2O5_icsd_280481_1,Li2Ge2O5,True,-6.07,-0.0034,0.2222,-3.9254,-2.52,1.4054,0.3522
Li2Hg1Ge1O4_icsd_002780_1,Li2HgGeO4,False,-5.133,-0.0032,0.25,-3.8704,-2.9715,0.8989,0.3504
Li1Sc2Ge1F11_icsd_081223_1,LiSc2GeF11,False,-5.795,-0.0032,0.0667,-5.0,-4.0981,0.9019,0.3528
K1Y2Al1Cl2Br8_icsd_408052_1,KY2Al(Br4Cl)2,False,-3.968,-0.003,0.0714,-5.0,-5.0,0.0,0.3434
Li1Al2Br5I2_icsd_249341_2,LiAl2I2Br5,False,-3.173,-0.003,0.1,-3.2893,-2.0445,1.2448,0.3334
K1Hf2Hg1Br11_icsd_067512_1,KHf2HgBr11,False,-3.534,-0.003,0.0667,-5.0,-5.0,0.0,0.3428
Na1Sc2Cd1F7O1_icsd_166998_4,NaSc2CdOF7,False,-5.829,-0.0029,0.0833,-4.3029,-2.775,1.5279,0.3582
K1Ti1Hg2F9_icsd_180336_2,KTiHg2F9,False,-4.319,-0.0028,0.0769,-5.0,-4.5775,0.4225,0.3489
Li1Y3Cl1Br9_icsd_010384_2,LiY3Br9Cl,False,-3.979,-0.0028,0.0714,-5.0,-5.0,0.0,0.3434
Na1Ti1F5_icsd_171399_1,NaTiF5,False,-5.622,-0.0026,0.1429,-5.0,-2.8347,2.1653,0.3894
Li1Ge1O1N1_icsd_183047_2,LiGeNO,False,-6.114,-0.0025,0.25,-2.0881,-1.8353,0.2528,0.3608
K1Zr1Cd1Br7_icsd_024423_2,KZrCdBr7,False,-3.336,-0.0024,0.1,-5.0,-4.0015,0.9985,0.3584
Li5Sc1Br8_icsd_067743_1,Li5ScBr8,False,-3.59,-0.0022,0.3571,-3.5185,-0.8223,2.6962,0.473
Li1Sc2Cl1Br6_icsd_035428_1,LiSc2Br6Cl,False,-4.057,-0.0022,0.1,-5.0,-2.9483,2.0517,0.3815
Li1Hg1Al2Br9_icsd_281502_1,LiAl2HgBr9,False,-2.919,-0.0022,0.0769,-5.0,-3.073,1.927,0.3656
Li4Y1Br7_icsd_001322_1,Li4YBr7,False,-3.718,-0.0021,0.3333,-3.53,-0.6733,2.8567,0.4699
K2Hf1Br4I2_icsd_240479_1,K2Hf(IBr2)2,False,-3.724,-0.0014,0.2222,-3.3398,-2.1425,1.1974,0.3498
K1W3Zn1N7_icsd_161813_1,KZnW3N7,False,-7.706,-0.0011,0.0833,-1.9649,-0.9668,0.998,0.3507
Na1Sc1Cd1F6_icsd_165986_2,NaScCdF6,False,-5.199,-0.001,0.1111,-5.0,-2.4459,2.5541,0.3914
K3Cd1Al1S4_icsd_182574_2,K3AlCdS4,False,-3.87,-0.001,0.3333,-2.1415,-1.3541,0.7874,0.4272
Na1Sc3F8I2_icsd_067711_1,NaSc3(IF4)2,False,-5.586,-0.001,0.0714,-5.0,-5.0,0.0,0.3433
Li1Hf2Br6N1_icsd_411777_1,LiHf2Br6N,False,-5.106,-0.0006,0.1,-4.776,-2.9895,1.7865,0.3659
Li2Hf2Br8S1_icsd_096086_2,Li2Hf2SBr8,False,-4.327,-0.0003,0.1538,-4.4342,-3.2776,1.1566,0.3644
Na1Al2Br5I2_icsd_249341_2,NaAl2I2Br5,False,-3.13,-0.0002,0.1,-3.2159,-2.1553,1.0605,0.3312
Li3Y1Br6_icsd_053533_1,Li3YBr6,False,-3.796,0.0006,0.3,,,,0.3611
K1Y1Cd1Br6_icsd_152300_5,KYCdBr6,False,-3.484,0.0007,0.1111,,,,0.2932
Li4Hf1O1N2_icsd_415290_1,Li4HfN2O,False,-6.116,0.001,0.5,,,,0.4166
Na1Al3Cl1Br9_icsd_028012_2,NaAl3Br9Cl,False,-3.076,0.0012,0.0714,,,,0.2876
Li1Al1Ge2N4_icsd_415453_1,LiAl(GeN2)2,False,-6.63,0.0012,0.125,,,,0.2951
K1Sc1Cd1Br6_icsd_152300_3,KScCdBr6,False,-3.364,0.0014,0.1111,,,,0.2931
Li2Ti1Si1O5_icsd_059359_1,Li2TiSiO5,True,-7.121,0.0014,0.2222,,,,0.3086
Na1Sc2Y1Cl2Br8_icsd_408052_1,NaYSc2(Br4Cl)2,False,-4.16,0.0015,0.0714,,,,0.2876
Na1Sc1Al1Br7_icsd_408562_5,NaScAlBr7,False,-3.62,0.0015,0.1,,,,0.2916
Na2Sc1F5_icsd_061206_1,Na2ScF5,False,-5.536,0.0017,0.25,,,,0.3124
Na1Hf1Cl1Br4_icsd_072740_1,NaHfBr4Cl,False,-4.09,0.0017,0.1429,,,,0.2975
K5Sc1I8_icsd_067743_1,K5ScI8,False,-3.064,0.0018,0.3571,,,,0.3769
K1Ti1F5_icsd_418674_1,KTiF5,False,-5.636,0.0019,0.1429,,,,0.2975
Na3Sc1I6_icsd_401335_1,Na3ScI6,False,-3.09,0.0019,0.3,,,,0.361
Na1Sc1Cd2I8_icsd_161850_1,NaSc(CdI4)2,False,-2.624,0.0021,0.0833,,,,0.2892
Na1Sc3Br6S2_icsd_412467_1,NaSc3(SBr3)2,False,-4.642,0.0022,0.0833,,,,0.2892
K1Al1Cl2Br2_icsd_026640_2,KAl(BrCl)2,False,-3.555,0.0026,0.1667,,,,0.3008
K1Hf2Zn1Br11_icsd_067512_1,KHf2ZnBr11,False,-3.681,0.003,0.0667,,,,0.2869
Na1Y2Al1Cl2Br8_icsd_408052_1,NaY2Al(Br4Cl)2,False,-3.961,0.0033,0.0714,,,,0.2875
Na1Sc1Hg1F6_icsd_080542_2,NaScHgF6,False,-4.868,0.0034,0.1111,,,,0.293
K1Hf1Cd1Br7_icsd_024423_2,KHfCdBr7,False,-3.496,0.0034,0.1,,,,0.2915
Na1Hf2Zn1Br11_icsd_081223_1,NaHf2ZnBr11,False,-3.652,0.0036,0.0667,,,,0.2868
Na1Sc1Br1I3_icsd_241140_3,NaScI3Br,False,-3.47,0.004,0.1667,,,,0.3007
Na1Y1Cd1Br6_icsd_152300_5,NaYCdBr6,False,-3.442,0.0041,0.1111,,,,0.293
Li1Sc3Br7P1_icsd_417803_2,LiSc3PBr7,False,-4.396,0.0043,0.0833,,,,0.2891
Na2Sc1Zn1F7_icsd_093723_2,Na2ScZnF7,False,-5.117,0.0044,0.1818,,,,0.3028
K1Ti1Hg1F7_icsd_281208_2,KTiHgF7,False,-4.776,0.0046,0.1,,,,0.2914
K5Y1Br8_icsd_067743_1,K5YBr8,False,-3.553,0.0048,0.3571,,,,0.3767
Na1Y3Cl1Br9_icsd_018100_2,NaY3Br9Cl,False,-3.952,0.0049,0.0714,,,,0.2874
Na1Hf1F1Br4_icsd_072740_1,NaHfBr4F,False,-4.444,0.0051,0.1429,,,,0.2973
Li1Sc2Zn1I9_icsd_281502_1,LiSc2ZnI9,False,-3.088,0.0053,0.0769,,,,0.2882
Li2Hg1Si1O4_icsd_073200_2,Li2SiHgO4,False,-5.639,0.0053,0.25,,,,0.3122
Na2Sc1Y1F8_icsd_161847_1,Na2YScF8,False,-5.997,0.0054,0.1667,,,,0.3006
K5Sc1Br8_icsd_067743_1,K5ScBr8,False,-3.473,0.0055,0.3571,,,,0.3767
Li1Y3Br7N1_icsd_417803_2,LiY3Br7N,False,-4.947,0.0056,0.0833,,,,0.289
Li1Cd1Al2Br9_icsd_281502_1,LiAl2CdBr9,False,-3.053,0.0058,0.0769,,,,0.2881
K1Ti1Zn1F7_icsd_024423_2,KTiZnF7,False,-5.137,0.006,0.1,,,,0.2913
Li1Y1Al1Br7_icsd_085712_1,LiYAlBr7,False,-3.757,0.006,0.1,,,,0.2913
Na1Sc1Br3I1_icsd_241140_3,NaScIBr3,False,-3.724,0.006,0.1667,,,,0.3006
K1B1Al1Br7_icsd_169560_1,KAlBBr7,False,-3.349,0.0061,0.1,,,,0.2913
Li1Y3Br6S2_icsd_412467_1,LiY3(SBr3)2,False,-4.911,0.0061,0.0833,,,,0.289
Na1Sc1Y1Br7_icsd_060952_2,NaYScBr7,False,-4.082,0.0065,0.1,,,,0.2913
K2Sc2Zn1S5_icsd_059855_1,K2Sc2ZnS5,False,-5.015,0.0072,0.2,,,,0.3052
Na1Sc1Cd1Br6_icsd_152300_3,NaScCdBr6,False,-3.324,0.0074,0.1111,,,,0.2928
K2Sc1Y1S4_icsd_237508_2,K2YScS4,False,-5.504,0.0075,0.25,,,,0.3121
Li5Y1Br8_icsd_067743_1,Li5YBr8,False,-3.653,0.0075,0.3571,,,,0.3766
Li2Hf1Al1Br9_icsd_180336_1,Li2HfAlBr9,False,-3.697,0.0075,0.1538,,,,0.2987
Li1Sc2F6Br1_icsd_035428_1,LiSc2BrF6,False,-5.956,0.0077,0.1,,,,0.2912
K1Sc1Cd1I6_icsd_152300_3,KScCdI6,False,-2.895,0.0077,0.1111,,,,0.2928
K2Zn1Si1S4_icsd_414185_1,K2ZnSiS4,False,-4.217,0.0077,0.25,,,,0.3121
Li1Hf1Hg1Br6I1_icsd_159098_23,LiHfHgIBr6,False,-3.279,0.0077,0.1,,,,0.2912
K1Al1Cl1Br3_icsd_016684_1,KAlBr3Cl,False,-3.426,0.0078,0.1667,,,,0.3005
Li1Sc2Y1Br8I2_icsd_408052_1,LiYSc2(IBr4)2,False,-3.998,0.0082,0.0714,,,,0.2872
K1Y1Br3I1_icsd_241140_3,KYIBr3,False,-3.956,0.0082,0.1667,,,,0.3005
Na1Y3Br6S2_icsd_412467_1,NaY3(SBr3)2,False,-4.88,0.0086,0.0833,,,,0.2889
Na1Sc1Cl1Br3_icsd_241140_3,NaScBr3Cl,False,-3.978,0.0087,0.1667,,,,0.3004
Na2Sc1Y1Br8_icsd_161847_1,Na2YScBr8,False,-3.935,0.009,0.1667,,,,0.3004
Na1Sc2Hg1F9_icsd_281502_1,NaSc2HgF9,False,-5.388,0.0091,0.0769,,,,0.288
K2Y1Br5_icsd_261119_1,K2YBr5,False,-3.853,0.0094,0.25,,,,0.312
Na1Ti1Hg1F7_icsd_281208_2,NaTiHgF7,False,-4.758,0.0096,0.1,,,,0.2911
K1Hf1Hg2Br9_icsd_180336_2,KHfHg2Br9,False,-2.937,0.0098,0.0769,,,,0.2879
Li2Y1Br5_icsd_024416_1,Li2YBr5,False,-3.904,0.0105,0.25,,,,0.3119
Na1Ti1Hg2F9_icsd_180336_2,NaTiHg2F9,False,-4.297,0.0106,0.0769,,,,0.2879
Li1Sc2Hf1I11_icsd_081223_1,LiHfSc2I11,False,-3.524,0.011,0.0667,,,,0.2864
Na1Hf1Hg2Br9_icsd_180336_2,NaHfHg2Br9,False,-2.908,0.0111,0.0769,,,,0.2878
Li1Sc2Hf1F11_icsd_081223_1,LiHfSc2F11,False,-6.512,0.0119,0.0667,,,,0.2864
Na1Sc1Cd1I6_icsd_152300_3,NaScCdI6,False,-2.854,0.0121,0.1111,,,,0.2925
K1Sc2F6Br1_icsd_035428_1,KSc2BrF6,False,-5.909,0.0121,0.1,,,,0.291
Na2Y1Br5_icsd_202394_1,Na2YBr5,False,-3.785,0.0122,0.25,,,,0.3118
Na1Al1Br2I2_icsd_250176_2,NaAl(IBr)2,False,-3.013,0.0134,0.1667,,,,0.3002
Na1Ti2Zn1F11_icsd_078867_1,NaTi2ZnF11,False,-5.405,0.0135,0.0667,,,,0.2863
K1Cd1Al2Br9_icsd_281502_1,KAl2CdBr9,False,-3.049,0.0137,0.0769,,,,0.2877
K2Sc1Br5_icsd_061206_1,K2ScBr5,False,-3.712,0.0139,0.25,,,,0.3117
Li3Sc1Br6_icsd_089617_1,Li3ScBr6,False,-3.684,0.0143,0.3,,,,0.3603
Li1Al3Br9I1_icsd_018100_2,LiAl3IBr9,False,-3.041,0.0144,0.0714,,,,0.2869
K6Si2S7_icsd_035367_1,K6Si2S7,False,-4.216,0.0146,0.4,,,,0.3881
Li3Sc1B1Br9_icsd_039809_2,Li3ScBBr9,False,-3.605,0.0146,0.2143,,,,0.3067
Li2Ti1Ge1O5_icsd_160149_1,Li2TiGeO5,True,-6.65,0.0151,0.2222,,,,0.3078
Na1Al1Cl2Br2_icsd_250176_2,NaAl(BrCl)2,False,-3.485,0.0152,0.1667,,,,0.3001
K1Hf1F1Br4_icsd_072740_1,KHfBr4F,False,-4.489,0.0153,0.1429,,,,0.2968
Na1Sc2Cd1F9_icsd_281502_1,NaSc2CdF9,False,-5.608,0.0153,0.0769,,,,0.2876
Na1Sc2Si1F11_icsd_081223_1,NaSc2SiF11,False,-6.013,0.0154,0.0667,,,,0.2862
K1Sc2Al1Br6I4_icsd_245805_1,KSc2Al(I2Br3)2,False,-3.591,0.0154,0.0714,,,,0.2868
Na1Sc2Cd1Br2I7_icsd_071263_3,NaSc2CdI7Br2,False,-3.202,0.0155,0.0769,,,,0.2876
Li1Al1Cl2Br2_icsd_250176_2,LiAl(BrCl)2,False,-3.575,0.0156,0.1667,,,,0.3001
Li2Sc1Y1Br8_icsd_161847_1,Li2YScBr8,False,-4.015,0.016,0.1667,,,,0.3
Na1Hf1Zn1Br7_icsd_280775_4,NaHfZnBr7,False,-3.48,0.0161,0.1,,,,0.2908
Na1Hg1Al1Br6_icsd_246190_2,NaAlHgBr6,False,-2.712,0.0162,0.1111,,,,0.2923
Li1Hf1Cd2Br9_icsd_180336_2,LiHfCd2Br9,False,-3.2,0.0165,0.0769,,,,0.2875
Na1Sc1Cl1I3_icsd_241140_3,NaScI3Cl,False,-3.585,0.0167,0.1667,,,,0.3
Li4Zn1Ge2O7_icsd_100778_1,Li4ZnGe2O7,False,-5.682,0.0167,0.2857,,,,0.3165
Li1Hf1Hg1Cl1Br6_icsd_159098_23,LiHfHgBr6Cl,False,-3.409,0.0168,0.1,,,,0.2907
K2Sc1I5_icsd_061206_1,K2ScI5,False,-3.239,0.017,0.25,,,,0.3116
Na1Sc2Y1Br8I2_icsd_408052_1,NaYSc2(IBr4)2,False,-3.965,0.0171,0.0714,,,,0.2867
Na1Sc1Zn1F6_icsd_202748_2,NaScZnF6,False,-5.259,0.0171,0.1111,,,,0.2923
K1Sc3Br6S2_icsd_412467_1,KSc3(SBr3)2,False,-4.666,0.0172,0.0833,,,,0.2884
K1Sc2Cd1Br2I7_icsd_071263_3,KSc2CdI7Br2,False,-3.226,0.0174,0.0769,,,,0.2875
K3Al2Br8I1_icsd_065023_1,K3Al2IBr8,False,-3.221,0.0175,0.2143,,,,0.3066
Li1Hf1Cd1Cl1Br6_icsd_159098_23,LiHfCdBr6Cl,False,-3.593,0.0175,0.1,,,,0.2907
Li1Hf1Zn1Br7_icsd_280775_4,LiHfZnBr7,False,-3.517,0.0176,0.1,,,,0.2907
Li1Hf1F2Br3_icsd_170859_2,LiHfBr3F2,False,-5.011,0.018,0.1429,,,,0.2966
K1Sc1Y1Br7_icsd_060952_2,KYScBr7,False,-4.121,0.018,0.1,,,,0.2907
Li1Hf1Hg1F1Br6_icsd_159098_23,LiHfHgBr6F,False,-3.647,0.0183,0.1,,,,0.2906
Li1Sc1Al2Cl2Br8_icsd_408052_1,LiScAl2(Br4Cl)2,False,-3.61,0.0185,0.0714,,,,0.2867
Li1Hg1Al1Br6_icsd_246190_2,LiAlHgBr6,False,-2.761,0.0186,0.1111,,,,0.2922
K1Y3Cl1Br9_icsd_018100_2,KY3Br9Cl,False,-3.971,0.0188,0.0714,,,,0.2867
K2Y2Zn1S5_icsd_059855_1,K2Y2ZnS5,False,-5.18,0.019,0.2,,,,0.3045
K1La1Hg1F6_icsd_009892_2,KLaHgF6,False,-4.854,0.019,0.1111,,,,0.2922
Li1Sc1Br3I1_icsd_241140_3,LiScIBr3,False,-3.805,0.019,0.1667,,,,0.2999
K1Sc1Hg1Br6_icsd_152300_3,KScHgBr6,False,-3.141,0.0192,0.1111,,,,0.2921
Na3Hf1Cd1Br9_icsd_039809_2,Na3HfCdBr9,False,-3.37,0.0192,0.2143,,,,0.3065
Na2Hf2Br8S1_icsd_096086_2,Na2Hf2SBr8,False,-4.251,0.0193,0.1538,,,,0.2981
K3Sc2Br9_icsd_061233_1,K3Sc2Br9,False,-3.785,0.0194,0.2143,,,,0.3065
K1Hg1Al2Br9_icsd_281502_1,KAl2HgBr9,False,-2.901,0.0196,0.0769,,,,0.2874
K1Y1Hg1Br6_icsd_152300_3,KYHgBr6,False,-3.26,0.0196,0.1111,,,,0.2921
